billing_id,resource_id,project_id,billing_date,usage_quantity,usage_unit,unit_cost,discount_pct,daily_cost
9582,14,2,2024-06-22,86845.3754,k-requests,0.000779,21.01,53.44
9583,14,2,2024-06-23,86859.1095,k-requests,0.000779,21.01,53.45
9584,14,2,2024-06-24,86872.8436,k-requests,0.000779,21.01,53.46
9585,14,2,2024-06-25,86886.5778,k-requests,0.000779,21.01,53.46
9586,14,2,2024-06-26,86900.3119,k-requests,0.000779,21.01,53.47
9587,14,2,2024-06-27,86914.046,k-requests,0.000779,21.01,53.48
9588,14,2,2024-06-28,86927.7801,k-requests,0.000779,21.01,53.49
9589,14,2,2024-06-29,86941.5143,k-requests,0.000779,21.01,53.5
9590,14,2,2024-06-30,86955.2484,k-requests,0.000779,21.01,53.51
9591,14,2,2024-07-01,86968.9825,k-requests,0.000779,21.01,53.51
9592,14,2,2024-07-02,86982.7166,k-requests,0.000779,21.01,53.52
9593,14,2,2024-07-03,86996.4508,k-requests,0.000779,21.01,53.53
9594,14,2,2024-07-04,87010.1849,k-requests,0.000779,21.01,53.54
9595,14,2,2024-07-05,87023.919,k-requests,0.000779,21.01,53.55
9596,14,2,2024-07-06,87037.6531,k-requests,0.000779,21.01,53.56
9597,14,2,2024-07-07,87051.3872,k-requests,0.000779,21.01,53.57
9598,14,2,2024-07-08,87065.1214,k-requests,0.000779,21.01,53.57
9599,14,2,2024-07-09,87078.8555,k-requests,0.000779,21.01,53.58
9600,14,2,2024-07-10,87092.5896,k-requests,0.000779,21.01,53.59
9601,14,2,2024-07-11,87106.3237,k-requests,0.000779,21.01,53.6
9602,14,2,2024-07-12,87120.0579,k-requests,0.000779,21.01,53.61
9603,14,2,2024-07-13,87133.792,k-requests,0.000779,21.01,53.62
9604,14,2,2024-07-14,87147.5261,k-requests,0.000779,21.01,53.62
9605,14,2,2024-07-15,87161.2602,k-requests,0.000779,21.01,53.63
9606,14,2,2024-07-16,87174.9944,k-requests,0.000779,21.01,53.64
9607,14,2,2024-07-17,87188.7285,k-requests,0.000779,21.01,53.65
9608,14,2,2024-07-18,87202.4626,k-requests,0.000779,21.01,53.66
9609,14,2,2024-07-19,87216.1967,k-requests,0.000779,21.01,53.67
9610,14,2,2024-07-20,204692.7068,k-requests,0.000779,21.01,125.95
9611,14,2,2024-07-21,204724.9351,k-requests,0.000779,21.01,125.97
9612,14,2,2024-07-22,204757.1634,k-requests,0.000779,21.01,125.99
9613,14,2,2024-07-23,204789.3917,k-requests,0.000779,21.01,126.01
9614,14,2,2024-07-24,204821.6201,k-requests,0.000779,21.01,126.03
9615,14,2,2024-07-25,87298.6015,k-requests,0.000779,21.01,53.72
9616,14,2,2024-07-26,87312.3356,k-requests,0.000779,21.01,53.73
9617,14,2,2024-07-27,87326.0697,k-requests,0.000779,21.01,53.73
9618,14,2,2024-07-28,87339.8038,k-requests,0.000779,21.01,53.74
9619,14,2,2024-07-29,87353.538,k-requests,0.000779,21.01,53.75
9620,14,2,2024-07-30,87367.2721,k-requests,0.000779,21.01,53.76
9621,14,2,2024-07-31,87381.0062,k-requests,0.000779,21.01,53.77
9622,14,2,2024-08-01,87394.7403,k-requests,0.000779,21.01,53.78
9623,14,2,2024-08-02,87408.4745,k-requests,0.000779,21.01,53.79
9624,14,2,2024-08-03,87422.2086,k-requests,0.000779,21.01,53.79
9625,14,2,2024-08-04,87435.9427,k-requests,0.000779,21.01,53.8
9626,14,2,2024-08-05,87449.6768,k-requests,0.000779,21.01,53.81
9627,14,2,2024-08-06,87463.4109,k-requests,0.000779,21.01,53.82
9628,14,2,2024-08-07,87477.1451,k-requests,0.000779,21.01,53.83
9629,14,2,2024-08-08,87490.8792,k-requests,0.000779,21.01,53.84
9630,14,2,2024-08-09,87504.6133,k-requests,0.000779,21.01,53.84
9631,14,2,2024-08-10,87518.3474,k-requests,0.000779,21.01,53.85
9632,14,2,2024-08-11,87532.0816,k-requests,0.000779,21.01,53.86
9633,14,2,2024-08-12,87545.8157,k-requests,0.000779,21.01,53.87
9634,14,2,2024-08-13,87559.5498,k-requests,0.000779,21.01,53.88
9635,14,2,2024-08-14,87573.2839,k-requests,0.000779,21.01,53.89
9636,14,10,2024-08-15,87587.0181,k-requests,0.000779,21.01,53.9
9637,14,10,2024-08-16,87600.7522,k-requests,0.000779,21.01,53.9
9638,14,10,2024-08-17,87614.4863,k-requests,0.000779,21.01,53.91
9639,14,10,2024-08-18,87628.2204,k-requests,0.000779,21.01,53.92
9640,14,10,2024-08-19,87641.9545,k-requests,0.000779,21.01,53.93
9641,14,10,2024-08-20,87655.6887,k-requests,0.000779,21.01,53.94
9642,14,10,2024-08-21,87669.4228,k-requests,0.000779,21.01,53.95
9643,14,10,2024-08-22,87683.1569,k-requests,0.000779,21.01,53.95
9644,14,10,2024-08-23,87696.891,k-requests,0.000779,21.01,53.96
9645,14,10,2024-08-24,87710.6252,k-requests,0.000779,21.01,53.97
9646,14,10,2024-08-25,87724.3593,k-requests,0.000779,21.01,53.98
9647,14,10,2024-08-26,87738.0934,k-requests,0.000779,21.01,53.99
9648,14,10,2024-08-27,87751.8275,k-requests,0.000779,21.01,54.0
9649,14,10,2024-08-28,87765.5617,k-requests,0.000779,21.01,54.0
9650,14,10,2024-08-29,87779.2958,k-requests,0.000779,21.01,54.01
9651,14,10,2024-08-30,87793.0299,k-requests,0.000779,21.01,54.02
9652,14,10,2024-08-31,87806.764,k-requests,0.000779,21.01,54.03
9653,14,10,2024-09-01,87820.4981,k-requests,0.000779,21.01,54.04
9654,14,10,2024-09-02,87834.2323,k-requests,0.000779,21.01,54.05
9655,14,10,2024-09-03,87847.9664,k-requests,0.000779,21.01,54.06
9656,14,10,2024-09-04,87861.7005,k-requests,0.000779,21.01,54.06
9657,14,10,2024-09-05,87875.4346,k-requests,0.000779,21.01,54.07
9658,14,10,2024-09-06,87889.1688,k-requests,0.000779,21.01,54.08
9659,14,10,2024-09-07,87902.9029,k-requests,0.000779,21.01,54.09
9660,14,10,2024-09-08,87916.637,k-requests,0.000779,21.01,54.1
9661,14,10,2024-09-09,87930.3711,k-requests,0.000779,21.01,54.11
9662,14,10,2024-09-10,87944.1053,k-requests,0.000779,21.01,54.11
9663,14,10,2024-09-11,87957.8394,k-requests,0.000779,21.01,54.12
9664,14,10,2024-09-12,87971.5735,k-requests,0.000779,21.01,54.13
9665,14,10,2024-09-13,87985.3076,k-requests,0.000779,21.01,54.14
9666,14,10,2024-09-14,87999.0417,k-requests,0.000779,21.01,54.15
9667,14,10,2024-09-15,88012.7759,k-requests,0.000779,21.01,54.16
9668,14,10,2024-09-16,88026.51,k-requests,0.000779,21.01,54.17
9669,14,10,2024-09-17,88040.2441,k-requests,0.000779,21.01,54.17
9670,14,10,2024-09-18,88053.9782,k-requests,0.000779,21.01,54.18
9671,14,10,2024-09-19,88067.7124,k-requests,0.000779,21.01,54.19
9672,14,10,2024-09-20,88081.4465,k-requests,0.000779,21.01,54.2
9673,14,10,2024-09-21,88095.1806,k-requests,0.000779,21.01,54.21
9674,14,10,2024-09-22,88108.9147,k-requests,0.000779,21.01,54.22
9675,14,10,2024-09-23,88122.6489,k-requests,0.000779,21.01,54.22
9676,14,10,2024-09-24,88136.383,k-requests,0.000779,21.01,54.23
9677,14,10,2024-09-25,88150.1171,k-requests,0.000779,21.01,54.24
9678,14,10,2024-09-26,88163.8512,k-requests,0.000779,21.01,54.25
9679,14,10,2024-09-27,88177.5853,k-requests,0.000779,21.01,54.26
9680,14,10,2024-09-28,88191.3195,k-requests,0.000779,21.01,54.27
9681,14,10,2024-09-29,88205.0536,k-requests,0.000779,21.01,54.28
9682,14,10,2024-09-30,88218.7877,k-requests,0.000779,21.01,54.28
9683,14,10,2024-10-01,88232.5218,k-requests,0.000779,21.01,54.29
9684,14,10,2024-10-02,88246.256,k-requests,0.000779,21.01,54.3
9685,14,9,2024-10-03,88259.9901,k-requests,0.000779,21.01,54.31
9686,14,9,2024-10-04,88273.7242,k-requests,0.000779,21.01,54.32
9687,14,9,2024-10-05,88287.4583,k-requests,0.000779,21.01,54.33
9688,14,9,2024-10-06,88301.1925,k-requests,0.000779,21.01,54.33
9689,14,9,2024-10-07,88314.9266,k-requests,0.000779,21.01,54.34
9690,14,9,2024-10-08,88328.6607,k-requests,0.000779,21.01,54.35
9691,14,9,2024-10-09,88342.3948,k-requests,0.000779,21.01,54.36
9692,14,9,2024-10-10,88356.1289,k-requests,0.000779,21.01,54.37
9693,14,9,2024-10-11,88369.8631,k-requests,0.000779,21.01,54.38
9694,14,9,2024-10-12,88383.5972,k-requests,0.000779,21.01,54.39
9695,14,9,2024-10-13,88397.3313,k-requests,0.000779,21.01,54.39
9696,14,9,2024-10-14,88411.0654,k-requests,0.000779,21.01,54.4
9697,14,9,2024-10-15,88424.7996,k-requests,0.000779,21.01,54.41
9698,14,9,2024-10-16,88438.5337,k-requests,0.000779,21.01,54.42
9699,14,9,2024-10-17,88452.2678,k-requests,0.000779,21.01,54.43
9700,14,9,2024-10-18,88466.0019,k-requests,0.000779,21.01,54.44
9701,14,9,2024-10-19,88479.7361,k-requests,0.000779,21.01,54.44
9702,14,9,2024-10-20,88493.4702,k-requests,0.000779,21.01,54.45
9703,14,9,2024-10-21,88507.2043,k-requests,0.000779,21.01,54.46
9704,14,9,2024-10-22,88520.9384,k-requests,0.000779,21.01,54.47
9705,14,9,2024-10-23,88534.6725,k-requests,0.000779,21.01,54.48
9706,14,9,2024-10-24,88548.4067,k-requests,0.000779,21.01,54.49
9707,14,9,2024-10-25,88562.1408,k-requests,0.000779,21.01,54.5
9708,14,9,2024-10-26,88575.8749,k-requests,0.000779,21.01,54.5
9709,14,9,2024-10-27,88589.609,k-requests,0.000779,21.01,54.51
9710,14,9,2024-10-28,88603.3432,k-requests,0.000779,21.01,54.52
9711,14,1,2024-10-29,88617.0773,k-requests,0.000779,21.01,54.53
9712,14,1,2024-10-30,88630.8114,k-requests,0.000779,21.01,54.54
9713,14,1,2024-10-31,88644.5455,k-requests,0.000779,21.01,54.55
9714,14,1,2024-11-01,88658.2797,k-requests,0.000779,21.01,54.55
9715,14,1,2024-11-02,88672.0138,k-requests,0.000779,21.01,54.56
9716,14,1,2024-11-03,88685.7479,k-requests,0.000779,21.01,54.57
9717,14,1,2024-11-04,88699.482,k-requests,0.000779,21.01,54.58
9718,14,1,2024-11-05,88713.2162,k-requests,0.000779,21.01,54.59
9719,14,1,2024-11-06,88726.9503,k-requests,0.000779,21.01,54.6
9720,14,1,2024-11-07,88740.6844,k-requests,0.000779,21.01,54.6
9721,14,1,2024-11-08,88754.4185,k-requests,0.000779,21.01,54.61
9722,14,1,2024-11-09,88768.1526,k-requests,0.000779,21.01,54.62
9723,14,1,2024-11-10,88781.8868,k-requests,0.000779,21.01,54.63
9724,14,1,2024-11-11,88795.6209,k-requests,0.000779,21.01,54.64
9725,14,1,2024-11-12,88809.355,k-requests,0.000779,21.01,54.65
9726,14,1,2024-11-13,88823.0891,k-requests,0.000779,21.01,54.66
9727,14,1,2024-11-14,136848.6558,k-requests,0.000779,21.01,84.21
9728,14,1,2024-11-15,136869.8125,k-requests,0.000779,21.01,84.22
9729,14,1,2024-11-16,136890.9692,k-requests,0.000779,21.01,84.23
9730,14,1,2024-11-17,136912.1259,k-requests,0.000779,21.01,84.25
9731,14,1,2024-11-18,136933.2827,k-requests,0.000779,21.01,84.26
9732,14,1,2024-11-19,88905.4939,k-requests,0.000779,21.01,54.71
9733,14,1,2024-11-20,88919.228,k-requests,0.000779,21.01,54.71
9734,14,1,2024-11-21,88932.9621,k-requests,0.000779,21.01,54.72
9735,14,1,2024-11-22,88946.6962,k-requests,0.000779,21.01,54.73
9736,14,1,2024-11-23,88960.4304,k-requests,0.000779,21.01,54.74
9737,14,1,2024-11-24,88974.1645,k-requests,0.000779,21.01,54.75
9738,14,1,2024-11-25,88987.8986,k-requests,0.000779,21.01,54.76
9739,14,1,2024-11-26,89001.6327,k-requests,0.000779,21.01,54.77
9740,14,1,2024-11-27,89015.3669,k-requests,0.000779,21.01,54.77
9741,14,1,2024-11-28,89029.101,k-requests,0.000779,21.01,54.78
9742,14,1,2024-11-29,89042.8351,k-requests,0.000779,21.01,54.79
9743,14,1,2024-11-30,89056.5692,k-requests,0.000779,21.01,54.8
9744,14,1,2024-12-01,89070.3034,k-requests,0.000779,21.01,54.81
9745,14,1,2024-12-02,89084.0375,k-requests,0.000779,21.01,54.82
9746,14,1,2024-12-03,89097.7716,k-requests,0.000779,21.01,54.82
9747,14,1,2024-12-04,89111.5057,k-requests,0.000779,21.01,54.83
9748,14,1,2024-12-05,89125.2398,k-requests,0.000779,21.01,54.84
9749,14,1,2024-12-06,89138.974,k-requests,0.000779,21.01,54.85
9750,14,1,2024-12-07,89152.7081,k-requests,0.000779,21.01,54.86
9751,14,1,2024-12-08,89166.4422,k-requests,0.000779,21.01,54.87
9752,14,1,2024-12-09,89180.1763,k-requests,0.000779,21.01,54.88
9753,14,1,2024-12-10,89193.9105,k-requests,0.000779,21.01,54.88
9754,14,1,2024-12-11,89207.6446,k-requests,0.000779,21.01,54.89
9755,14,1,2024-12-12,89221.3787,k-requests,0.000779,21.01,54.9
9756,14,1,2024-12-13,89235.1128,k-requests,0.000779,21.01,54.91
9757,14,1,2024-12-14,89248.847,k-requests,0.000779,21.01,54.92
9758,14,1,2024-12-15,89262.5811,k-requests,0.000779,21.01,54.93
9759,14,1,2024-12-16,89276.3152,k-requests,0.000779,21.01,54.93
9760,14,1,2024-12-17,89290.0493,k-requests,0.000779,21.01,54.94
9761,14,1,2024-12-18,89303.7834,k-requests,0.000779,21.01,54.95
9762,14,1,2024-12-19,89317.5176,k-requests,0.000779,21.01,54.96
9763,14,1,2024-12-20,89331.2517,k-requests,0.000779,21.01,54.97
9764,14,1,2024-12-21,89344.9858,k-requests,0.000779,21.01,54.98
9765,14,1,2024-12-22,89358.7199,k-requests,0.000779,21.01,54.99
9766,14,1,2024-12-23,89372.4541,k-requests,0.000779,21.01,54.99
9767,14,1,2024-12-24,89386.1882,k-requests,0.000779,21.01,55.0
9768,14,1,2024-12-25,89399.9223,k-requests,0.000779,21.01,55.01
9769,14,1,2024-12-26,89413.6564,k-requests,0.000779,21.01,55.02
9770,14,1,2024-12-27,89427.3906,k-requests,0.000779,21.01,55.03
9771,14,1,2024-12-28,89441.1247,k-requests,0.000779,21.01,55.04
9772,14,1,2024-12-29,89454.8588,k-requests,0.000779,21.01,55.04
9773,14,1,2024-12-30,89468.5929,k-requests,0.000779,21.01,55.05
9774,14,1,2024-12-31,89482.327,k-requests,0.000779,21.01,55.06
9775,14,1,2025-01-01,89496.0612,k-requests,0.000779,21.01,55.07
9776,14,1,2025-01-02,89509.7953,k-requests,0.000779,21.01,55.08
9777,14,1,2025-01-03,89523.5294,k-requests,0.000779,21.01,55.09
9778,14,1,2025-01-04,89537.2635,k-requests,0.000779,21.01,55.1
9779,14,1,2025-01-05,89550.9977,k-requests,0.000779,21.01,55.1
9780,14,1,2025-01-06,89564.7318,k-requests,0.000779,21.01,55.11
9781,14,1,2025-01-07,89578.4659,k-requests,0.000779,21.01,55.12
9782,14,1,2025-01-08,89592.2,k-requests,0.000779,21.01,55.13
9783,14,1,2025-01-09,89605.9342,k-requests,0.000779,21.01,55.14
9784,14,1,2025-01-10,89619.6683,k-requests,0.000779,21.01,55.15
9785,14,1,2025-01-11,89633.4024,k-requests,0.000779,21.01,55.15
9786,14,1,2025-01-12,89647.1365,k-requests,0.000779,21.01,55.16
9787,14,1,2025-01-13,89660.8706,k-requests,0.000779,21.01,55.17
9788,14,1,2025-01-14,89674.6048,k-requests,0.000779,21.01,55.18
9789,14,1,2025-01-15,89688.3389,k-requests,0.000779,21.01,55.19
9790,14,1,2025-01-16,89702.073,k-requests,0.000779,21.01,55.2
9791,14,1,2025-01-17,89715.8071,k-requests,0.000779,21.01,55.21
9792,14,1,2025-01-18,89729.5413,k-requests,0.000779,21.01,55.21
9793,14,1,2025-01-19,89743.2754,k-requests,0.000779,21.01,55.22
9794,14,1,2025-01-20,89757.0095,k-requests,0.000779,21.01,55.23
9795,14,1,2025-01-21,89770.7436,k-requests,0.000779,21.01,55.24
9796,14,1,2025-01-22,89784.4778,k-requests,0.000779,21.01,55.25
9797,14,1,2025-01-23,89798.2119,k-requests,0.000779,21.01,55.26
9798,14,1,2025-01-24,89811.946,k-requests,0.000779,21.01,55.26
9799,14,1,2025-01-25,89825.6801,k-requests,0.000779,21.01,55.27
9800,14,1,2025-01-26,89839.4142,k-requests,0.000779,21.01,55.28
9801,14,1,2025-01-27,89853.1484,k-requests,0.000779,21.01,55.29
9802,14,1,2025-01-28,89866.8825,k-requests,0.000779,21.01,55.3
9803,14,1,2025-01-29,89880.6166,k-requests,0.000779,21.01,55.31
9804,14,1,2025-01-30,89894.3507,k-requests,0.000779,21.01,55.31
9805,14,1,2025-01-31,89908.0849,k-requests,0.000779,21.01,55.32
9806,14,1,2025-02-01,89921.819,k-requests,0.000779,21.01,55.33
9807,14,1,2025-02-02,89935.5531,k-requests,0.000779,21.01,55.34
9808,14,1,2025-02-03,89949.2872,k-requests,0.000779,21.01,55.35
9809,14,1,2025-02-04,89963.0214,k-requests,0.000779,21.01,55.36
9810,14,1,2025-02-05,89976.7555,k-requests,0.000779,21.01,55.37
9811,14,1,2025-02-06,89990.4896,k-requests,0.000779,21.01,55.37
9812,14,1,2025-02-07,90004.2237,k-requests,0.000779,21.01,55.38
9813,14,1,2025-02-08,90017.9578,k-requests,0.000779,21.01,55.39
9814,14,1,2025-02-09,90031.692,k-requests,0.000779,21.01,55.4
9815,14,1,2025-02-10,90045.4261,k-requests,0.000779,21.01,55.41
9816,14,1,2025-02-11,90059.1602,k-requests,0.000779,21.01,55.42
9817,14,1,2025-02-12,90072.8943,k-requests,0.000779,21.01,55.42
9818,14,1,2025-02-13,90086.6285,k-requests,0.000779,21.01,55.43
9819,14,1,2025-02-14,90100.3626,k-requests,0.000779,21.01,55.44
9820,14,1,2025-02-15,90114.0967,k-requests,0.000779,21.01,55.45
9821,14,1,2025-02-16,90127.8308,k-requests,0.000779,21.01,55.46
9822,14,1,2025-02-17,90141.565,k-requests,0.000779,21.01,55.47
9823,14,1,2025-02-18,90155.2991,k-requests,0.000779,21.01,55.48
9824,14,1,2025-02-19,90169.0332,k-requests,0.000779,21.01,55.48
9825,14,1,2025-02-20,90182.7673,k-requests,0.000779,21.01,55.49
9826,14,1,2025-02-21,90196.5014,k-requests,0.000779,21.01,55.5
9827,14,1,2025-02-22,90210.2356,k-requests,0.000779,21.01,55.51
9828,14,1,2025-02-23,90223.9697,k-requests,0.000779,21.01,55.52
9829,14,1,2025-02-24,90237.7038,k-requests,0.000779,21.01,55.53
9830,14,1,2025-02-25,90251.4379,k-requests,0.000779,21.01,55.53
9831,14,1,2025-02-26,90265.1721,k-requests,0.000779,21.01,55.54
9832,14,1,2025-02-27,90278.9062,k-requests,0.000779,21.01,55.55
9833,14,1,2025-02-28,90292.6403,k-requests,0.000779,21.01,55.56
9834,14,1,2025-03-01,90306.3744,k-requests,0.000779,21.01,55.57
9835,14,1,2025-03-02,90320.1086,k-requests,0.000779,21.01,55.58
9836,14,1,2025-03-03,90333.8427,k-requests,0.000779,21.01,55.59
9837,14,1,2025-03-04,90347.5768,k-requests,0.000779,21.01,55.59
9838,14,1,2025-03-05,90361.3109,k-requests,0.000779,21.01,55.6
9839,14,1,2025-03-06,90375.0451,k-requests,0.000779,21.01,55.61
9840,14,1,2025-03-07,90388.7792,k-requests,0.000779,21.01,55.62
9841,14,1,2025-03-08,90402.5133,k-requests,0.000779,21.01,55.63
9842,14,1,2025-03-09,90416.2474,k-requests,0.000779,21.01,55.64
9843,14,1,2025-03-10,90429.9815,k-requests,0.000779,21.01,55.64
9844,14,1,2025-03-11,90443.7157,k-requests,0.000779,21.01,55.65
9845,14,1,2025-03-12,90457.4498,k-requests,0.000779,21.01,55.66
9846,14,1,2025-03-13,90471.1839,k-requests,0.000779,21.01,55.67
9847,14,1,2025-03-14,90484.918,k-requests,0.000779,21.01,55.68
9848,14,1,2025-03-15,90498.6522,k-requests,0.000779,21.01,55.69
9849,14,1,2025-03-16,90512.3863,k-requests,0.000779,21.01,55.7
9850,14,1,2025-03-17,90526.1204,k-requests,0.000779,21.01,55.7
9851,14,1,2025-03-18,90539.8545,k-requests,0.000779,21.01,55.71
9852,14,1,2025-03-19,90553.5887,k-requests,0.000779,21.01,55.72
9853,14,1,2025-03-20,90567.3228,k-requests,0.000779,21.01,55.73
9854,14,1,2025-03-21,90581.0569,k-requests,0.000779,21.01,55.74
9855,14,1,2025-03-22,90594.791,k-requests,0.000779,21.01,55.75
9856,14,1,2025-03-23,90608.5251,k-requests,0.000779,21.01,55.75
9857,14,1,2025-03-24,90622.2593,k-requests,0.000779,21.01,55.76
9858,14,1,2025-03-25,90635.9934,k-requests,0.000779,21.01,55.77
9859,14,1,2025-03-26,90649.7275,k-requests,0.000779,21.01,55.78
9860,14,1,2025-03-27,90663.4616,k-requests,0.000779,21.01,55.79
9861,14,1,2025-03-28,90677.1958,k-requests,0.000779,21.01,55.8
9862,14,1,2025-03-29,90690.9299,k-requests,0.000779,21.01,55.81
9863,14,1,2025-03-30,90704.664,k-requests,0.000779,21.01,55.81
9864,14,1,2025-03-31,90718.3981,k-requests,0.000779,21.01,55.82
9865,14,1,2025-04-01,90732.1323,k-requests,0.000779,21.01,55.83
9866,14,1,2025-04-02,90745.8664,k-requests,0.000779,21.01,55.84
9867,14,1,2025-04-03,90759.6005,k-requests,0.000779,21.01,55.85
9868,14,1,2025-04-04,90773.3346,k-requests,0.000779,21.01,55.86
9869,14,1,2025-04-05,90787.0687,k-requests,0.000779,21.01,55.86
9870,14,1,2025-04-06,90800.8029,k-requests,0.000779,21.01,55.87
9871,14,1,2025-04-07,90814.537,k-requests,0.000779,21.01,55.88
9872,14,1,2025-04-08,90828.2711,k-requests,0.000779,21.01,55.89
9873,14,1,2025-04-09,90842.0052,k-requests,0.000779,21.01,55.9
9874,14,1,2025-04-10,90855.7394,k-requests,0.000779,21.01,55.91
9875,14,1,2025-04-11,90869.4735,k-requests,0.000779,21.01,55.91
9876,14,1,2025-04-12,90883.2076,k-requests,0.000779,21.01,55.92
9877,14,1,2025-04-13,90896.9417,k-requests,0.000779,21.01,55.93
9878,14,1,2025-04-14,90910.6759,k-requests,0.000779,21.01,55.94
9879,14,1,2025-04-15,90924.41,k-requests,0.000779,21.01,55.95
9880,14,1,2025-04-16,90938.1441,k-requests,0.000779,21.01,55.96
9881,14,1,2025-04-17,90951.8782,k-requests,0.000779,21.01,55.97
9882,14,1,2025-04-18,90965.6123,k-requests,0.000779,21.01,55.97
9883,14,1,2025-04-19,90979.3465,k-requests,0.000779,21.01,55.98
9884,14,1,2025-04-20,90993.0806,k-requests,0.000779,21.01,55.99
9885,14,1,2025-04-21,91006.8147,k-requests,0.000779,21.01,56.0
9886,14,1,2025-04-22,91020.5488,k-requests,0.000779,21.01,56.01
9887,14,1,2025-04-23,91034.283,k-requests,0.000779,21.01,56.02
9888,14,1,2025-04-24,91048.0171,k-requests,0.000779,21.01,56.02
9889,14,1,2025-04-25,91061.7512,k-requests,0.000779,21.01,56.03
9890,14,1,2025-04-26,91075.4853,k-requests,0.000779,21.01,56.04
9891,14,1,2025-04-27,91089.2195,k-requests,0.000779,21.01,56.05
9892,14,4,2025-04-28,91102.9536,k-requests,0.000779,21.01,56.06
9893,14,4,2025-04-29,91116.6877,k-requests,0.000779,21.01,56.07
9894,14,4,2025-04-30,91130.4218,k-requests,0.000779,21.01,56.08
9895,14,4,2025-05-01,91144.1559,k-requests,0.000779,21.01,56.08
9896,14,4,2025-05-02,91157.8901,k-requests,0.000779,21.01,56.09
9897,14,4,2025-05-03,91171.6242,k-requests,0.000779,21.01,56.1
9898,14,4,2025-05-04,91185.3583,k-requests,0.000779,21.01,56.11
9899,14,4,2025-05-05,91199.0924,k-requests,0.000779,21.01,56.12
9900,14,4,2025-05-06,91212.8266,k-requests,0.000779,21.01,56.13
9901,14,4,2025-05-07,91226.5607,k-requests,0.000779,21.01,56.13
9902,14,4,2025-05-08,91240.2948,k-requests,0.000779,21.01,56.14
9903,14,4,2025-05-09,91254.0289,k-requests,0.000779,21.01,56.15
9904,14,4,2025-05-10,91267.7631,k-requests,0.000779,21.01,56.16
9905,14,4,2025-05-11,91281.4972,k-requests,0.000779,21.01,56.17
9906,14,4,2025-05-12,91295.2313,k-requests,0.000779,21.01,56.18
9907,14,4,2025-05-13,91308.9654,k-requests,0.000779,21.01,56.19
9908,14,4,2025-05-14,91322.6995,k-requests,0.000779,21.01,56.19
9909,14,4,2025-05-15,91336.4337,k-requests,0.000779,21.01,56.2
9910,14,4,2025-05-16,91350.1678,k-requests,0.000779,21.01,56.21
9911,14,4,2025-05-17,91363.9019,k-requests,0.000779,21.01,56.22
9912,14,4,2025-05-18,91377.636,k-requests,0.000779,21.01,56.23
9913,14,4,2025-05-19,91391.3702,k-requests,0.000779,21.01,56.24
9914,14,4,2025-05-20,91405.1043,k-requests,0.000779,21.01,56.24
9915,14,3,2025-05-21,91418.8384,k-requests,0.000779,21.01,56.25
9916,14,3,2025-05-22,91432.5725,k-requests,0.000779,21.01,56.26
9917,14,3,2025-05-23,91446.3067,k-requests,0.000779,21.01,56.27
9918,14,3,2025-05-24,91460.0408,k-requests,0.000779,21.01,56.28
9919,14,3,2025-05-25,91473.7749,k-requests,0.000779,21.01,56.29
9920,14,3,2025-05-26,91487.509,k-requests,0.000779,21.01,56.3
9921,14,3,2025-05-27,91501.2431,k-requests,0.000779,21.01,56.3
9922,14,3,2025-05-28,91514.9773,k-requests,0.000779,21.01,56.31
9923,14,3,2025-05-29,91528.7114,k-requests,0.000779,21.01,56.32
9924,14,3,2025-05-30,91542.4455,k-requests,0.000779,21.01,56.33
9925,14,3,2025-05-31,91556.1796,k-requests,0.000779,21.01,56.34
9926,14,3,2025-06-01,91569.9138,k-requests,0.000779,21.01,56.35
9927,14,3,2025-06-02,91583.6479,k-requests,0.000779,21.01,56.35
9928,14,3,2025-06-03,91597.382,k-requests,0.000779,21.01,56.36
9929,14,3,2025-06-04,91611.1161,k-requests,0.000779,21.01,56.37
9930,14,3,2025-06-05,91624.8503,k-requests,0.000779,21.01,56.38
9931,14,3,2025-06-06,91638.5844,k-requests,0.000779,21.01,56.39
9932,14,3,2025-06-07,91652.3185,k-requests,0.000779,21.01,56.4
9933,14,3,2025-06-08,91666.0526,k-requests,0.000779,21.01,56.41
9934,14,3,2025-06-09,91679.7867,k-requests,0.000779,21.01,56.41
9935,14,3,2025-06-10,91693.5209,k-requests,0.000779,21.01,56.42
9936,14,3,2025-06-11,91707.255,k-requests,0.000779,21.01,56.43
9937,14,3,2025-06-12,91720.9891,k-requests,0.000779,21.01,56.44
9938,14,3,2025-06-13,91734.7232,k-requests,0.000779,21.01,56.45
9939,14,3,2025-06-14,91748.4574,k-requests,0.000779,21.01,56.46
9940,14,3,2025-06-15,91762.1915,k-requests,0.000779,21.01,56.46
9941,14,3,2025-06-16,91775.9256,k-requests,0.000779,21.01,56.47
9942,14,3,2025-06-17,242494.0134,k-requests,0.000779,21.01,149.21
9943,14,3,2025-06-18,242530.2968,k-requests,0.000779,21.01,149.24
9944,14,3,2025-06-19,242566.5802,k-requests,0.000779,21.01,149.26
9945,14,3,2025-06-20,91830.8621,k-requests,0.000779,21.01,56.51
9946,14,3,2025-06-21,91844.5962,k-requests,0.000779,21.01,56.51
9947,14,3,2025-06-22,91858.3304,k-requests,0.000779,21.01,56.52
9948,14,3,2025-06-23,91872.0645,k-requests,0.000779,21.01,56.53
9949,14,3,2025-06-24,91885.7986,k-requests,0.000779,21.01,56.54
